index,PassengerId,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,TicketId,InvidualId,Deck,Num,Side,Num_bucket,Total spendings,is_travelling_in_group,Age_bucket,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
4070,4347_01,0,50.0,0,444.0,0.0,408.0,0.0,0.0,False,4347,1,6,718,0,700,852.0,False,50.0,True,False,False,False,False,True
4071,4348_01,1,47.0,1,0.0,0.0,0.0,0.0,0.0,True,4348,1,1,142,0,100,0.0,False,40.0,False,True,False,False,False,True
4072,4349_01,0,55.0,0,802.0,0.0,155.0,4.0,337.0,False,4349,1,4,275,0,200,1298.0,False,50.0,False,False,True,False,False,True
4073,4350_01,1,21.0,0,0.0,0.0,0.0,0.0,0.0,True,4350,1,6,709,1,700,0.0,True,20.0,True,False,False,False,False,True
4074,4350_02,0,39.0,0,0.0,0.0,1.0,0.0,2330.0,False,4350,2,6,709,1,700,2331.0,True,30.0,True,False,False,False,True,False
4075,4351_01,0,21.0,0,641.0,0.0,409.0,0.0,0.0,False,4351,1,5,895,0,800,1050.0,False,20.0,True,False,False,False,False,True
4076,4352_01,0,37.0,0,33.0,3484.0,17.0,4.0,1384.0,True,4352,1,2,157,1,100,4922.0,True,30.0,False,True,False,False,False,True
4077,4352_02,0,31.0,0,22.0,10025.0,2.0,124.0,1.0,True,4352,2,2,157,1,100,10174.0,True,30.0,False,True,False,False,False,True
4078,4354_01,0,23.0,0,115.0,1.0,0.0,244.32018479033405,249.0,False,4354,1,4,276,0,200,365.0,False,20.0,True,False,False,False,False,True
4079,4356_01,1,28.0,0,0.0,0.0,0.0,0.0,0.0,True,4356,1,1,167,1,100,0.0,False,20.0,False,True,False,True,False,False
4080,4357_01,0,23.0,0,118.0,0.0,949.0,206.0,2071.0,False,4357,1,3,148,0,100,3344.0,False,20.0,False,False,True,False,False,True
4081,4358_01,0,20.0,0,0.0,272.0,108.0,244.32018479033405,230.0,True,4358,1,5,818,1,800,610.0,False,20.0,True,False,False,False,True,False
4082,4359_01,0,28.0,0,3.0,2127.0,0.0,696.0,10.0,False,4359,1,2,137,0,100,2836.0,True,20.0,False,True,False,False,False,True
4083,4359_02,0,40.0,0,0.0,17687.0,0.0,425.0,155.0,True,4359,2,2,137,0,100,18267.0,True,40.0,False,True,False,True,False,False
4084,4359_03,0,54.0,0,0.0,1832.0,0.0,0.0,1768.0,False,4359,3,2,137,0,100,3600.0,True,50.0,False,True,False,True,False,False
4085,4360_01,1,18.0,0,0.0,0.0,0.0,0.0,0.0,True,4360,1,5,896,0,800,0.0,False,10.0,False,False,True,False,False,True
4086,4361_01,0,27.0,0,0.0,14.0,0.0,734.0,331.0,True,4361,1,5,819,1,800,1079.0,False,20.0,True,False,False,True,False,False
4087,4362_01,0,43.0,0,0.0,1947.0,0.0,0.0,1651.0,True,4362,1,1,168,1,100,3598.0,False,40.0,False,True,False,False,False,True
4088,4364_01,1,25.0,0,0.0,0.0,0.0,0.0,0.0,True,4364,1,6,720,0,700,0.0,False,20.0,True,False,False,False,True,False
4089,4365_01,0,13.0,0,552.0,247.0,0.0,4.0,0.0,False,4365,1,5,898,0,800,803.0,False,10.0,False,True,False,False,False,True
4090,4366_01,1,15.0,0,0.0,0.0,0.0,0.0,0.0,True,4366,1,5,899,0,800,0.0,False,10.0,True,False,False,False,True,False
4091,4367_01,1,37.0,0,0.0,0.0,0.0,0.0,0.0,True,4367,1,6,710,1,700,0.0,False,30.0,True,False,False,True,False,False
4092,4368_01,1,32.0,0,0.0,0.0,0.0,0.0,0.0,True,4368,1,5,900,0,900,0.0,False,30.0,False,False,True,True,False,False
4093,4369_01,0,19.0,0,857.0,0.0,0.0,0.0,0.0,False,4369,1,5,820,1,800,857.0,False,10.0,True,False,False,False,False,True
4094,4370_01,0,21.0,0,3.0,1.0,0.0,1494.0,110.0,False,4370,1,6,978,1,900,1608.0,False,20.0,True,False,False,False,False,True
4095,4371_01,1,27.0,0,0.0,0.0,0.0,0.0,0.0,True,4371,1,2,158,1,100,0.0,True,20.0,False,True,False,False,False,True
4096,4371_02,0,39.0,0,106.0,243.0,126.0,7.0,4967.0,False,4371,2,2,158,1,100,5449.0,True,30.0,False,True,False,True,False,False
4097,4371_03,1,22.0,0,0.0,0.0,0.0,0.0,0.0,True,4371,3,2,158,1,100,0.0,True,20.0,False,True,False,False,False,True
4098,4371_04,0,25.0,0,0.0,4384.0,4285.0,812.0,360.0,True,4371,4,2,158,1,100,9841.0,True,20.0,False,True,False,False,False,True
4099,4371_05,0,34.0,0,252.8574850299401,7221.0,0.0,288.0,2275.0,True,4371,5,2,158,1,100,9784.0,True,30.0,False,True,False,True,False,False
4100,4372_01,1,54.0,0,0.0,0.0,0.0,0.0,0.0,True,4372,1,5,821,1,800,0.0,True,50.0,False,False,True,False,False,True
4101,4372_02,0,42.0,0,954.0,0.0,1.0,0.0,0.0,False,4372,2,4,283,1,200,955.0,True,40.0,False,False,True,False,False,True
4102,4373_01,0,36.0,0,735.0,0.0,2.0,0.0,0.0,False,4373,1,5,822,1,800,737.0,False,30.0,True,False,False,False,True,False
4103,4376_01,0,43.0,0,0.0,168.0,3.0,0.0,452.0,True,4376,1,4,284,1,200,623.0,False,40.0,True,False,False,False,True,False
4104,4382_01,0,23.0,0,65.0,94.0,0.0,0.0,445.0,True,4382,1,5,901,0,900,604.0,False,20.0,True,False,False,False,True,False
4105,4383_01,0,57.0,0,0.0,0.0,0.0,0.0,0.0,True,4383,1,1,169,1,100,0.0,False,50.0,False,True,False,False,False,True
4106,4386_01,0,54.0,0,0.0,0.0,0.0,0.0,0.0,True,4386,1,1,170,1,100,0.0,True,50.0,False,True,False,False,False,True
4107,4386_02,0,51.0,0,0.0,16455.0,885.0,0.0,363.0,True,4386,2,1,170,1,100,17703.0,True,50.0,False,True,False,False,False,True
4108,4387_01,0,32.0,0,192.0,0.0,441.0,18.0,0.0,False,4387,1,5,902,0,900,651.0,False,30.0,False,False,True,False,True,False
4109,4388_01,0,33.0,0,0.0,0.0,0.0,0.0,0.0,True,4388,1,1,171,1,100,0.0,False,30.0,False,True,False,False,False,True
4110,4390_01,1,8.0,0,0.0,0.0,0.0,0.0,0.0,True,4390,1,5,903,0,900,0.0,True,0.0,False,False,True,False,False,True
4111,4390_02,1,44.0,0,0.0,0.0,0.0,0.0,0.0,True,4390,2,5,903,0,900,0.0,True,40.0,False,False,True,False,False,True
4112,4390_03,0,27.0,0,875.0,0.0,61.0,289.0,0.0,False,4390,3,5,903,0,900,1225.0,True,20.0,False,False,True,False,False,True
4113,4391_01,0,48.0,0,383.0,0.0,0.0,393.0,10.0,True,4391,1,5,904,0,900,786.0,False,40.0,True,False,False,False,False,True
4114,4392_01,0,13.0,0,38.0,0.0,0.0,733.0,0.0,False,4392,1,6,714,1,700,771.0,False,10.0,True,False,False,True,False,False
4115,4393_01,1,5.0,0,0.0,0.0,0.0,0.0,0.0,False,4393,1,6,722,0,700,0.0,True,0.0,True,False,False,False,False,True
4116,4393_02,0,18.0,0,754.0,0.0,34.0,0.0,0.0,False,4393,2,4,278,0,200,788.0,True,10.0,True,False,False,False,False,True
4117,4395_01,0,23.0,0,0.0,0.0,206.0,681.0,31.0,False,4395,1,5,905,0,900,918.0,False,20.0,True,False,False,False,False,True
4118,4396_01,0,23.0,0,0.0,153.0,11.0,646.0,0.0,False,4396,1,6,715,1,700,810.0,False,20.0,True,False,False,False,False,True
4119,4397_01,1,35.0,0,0.0,0.0,0.0,0.0,0.0,True,4397,1,6,547,1,500,0.0,False,30.0,True,False,False,False,True,False
4120,4399_01,0,25.0,0,141.0,3.0,640.0,0.0,100.0,False,4399,1,6,724,0,700,884.0,False,20.0,True,False,False,False,False,True
4121,4400_01,0,32.0,0,689.0,0.0,610.0,0.0,0.0,False,4400,1,4,285,1,200,1299.0,True,30.0,False,False,True,False,False,True
4122,4400_02,0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,4400,2,5,830,1,800,0.0,True,0.0,False,False,True,True,False,False
4123,4400_03,1,5.0,0,0.0,0.0,0.0,0.0,0.0,True,4400,3,5,830,1,800,0.0,True,0.0,False,False,True,False,False,True
4124,4401_01,0,16.0,0,0.0,0.0,0.0,0.0,0.0,True,4401,1,6,716,1,700,0.0,True,10.0,True,False,False,True,False,False
4125,4401_02,1,18.0,0,0.0,0.0,0.0,0.0,0.0,True,4401,2,6,716,1,700,0.0,True,10.0,True,False,False,False,True,False
4126,4402_01,1,29.0,0,0.0,0.0,0.0,0.0,0.0,False,4402,1,6,725,0,700,0.0,False,20.0,True,False,False,False,True,False
4127,4403_01,0,55.0,0,134.0,935.0,0.0,6.0,394.0,False,4403,1,5,831,1,800,1469.0,True,50.0,True,False,False,False,False,True
4128,4403_02,0,41.0,0,7.0,0.0,297.0,108.0,361.0,False,4403,2,6,717,1,700,773.0,True,40.0,True,False,False,False,False,True
4129,4404_01,1,38.0,0,0.0,0.0,0.0,0.0,0.0,False,4404,1,6,726,0,700,0.0,False,30.0,True,False,False,False,False,True
4130,4405_01,1,27.0,0,0.0,0.0,0.0,0.0,0.0,True,4405,1,2,159,1,100,0.0,False,20.0,False,True,False,False,False,True
4131,4407_01,1,55.0,0,0.0,0.0,0.0,0.0,0.0,True,4407,1,6,719,1,700,0.0,False,50.0,True,False,False,False,False,True
4132,4408_01,1,75.0,0,0.0,0.0,0.0,0.0,0.0,True,4408,1,5,906,0,900,0.0,False,70.0,False,False,True,False,False,True
4133,4409_01,0,50.0,0,0.0,817.0,388.0,78.0,693.0,True,4409,1,2,160,1,100,1976.0,False,50.0,False,True,False,False,False,True
4134,4410_01,0,23.0,0,27.0,0.0,32.0,725.0,0.0,False,4410,1,6,720,1,700,784.0,False,20.0,True,False,False,False,False,True
4135,4411_01,0,37.0,0,715.0,0.0,54.0,0.0,0.0,True,4411,1,6,721,1,700,769.0,False,30.0,True,False,False,False,True,False
4136,4413_01,0,33.0,0,0.0,0.0,232.0,0.0,622.0,False,4413,1,6,722,1,700,854.0,False,30.0,True,False,False,False,False,True
4137,4415_01,0,45.0,0,941.0,281.0,36.0,12.0,39.0,False,4415,1,5,833,1,800,1309.0,False,40.0,False,False,True,False,False,True
4138,4416_01,1,47.0,0,0.0,0.0,0.0,0.0,0.0,True,4416,1,1,143,0,100,0.0,False,40.0,False,True,False,True,False,False
4139,4422_01,1,13.0,0,0.0,0.0,0.0,0.0,0.0,True,4422,1,1,172,1,100,0.0,True,10.0,False,True,False,False,False,True
4140,4422_02,0,29.0,0,0.0,6338.0,0.0,1366.0,89.0,True,4422,2,1,172,1,100,7793.0,True,20.0,False,True,False,False,False,True
4141,4424_01,0,19.0,0,30.0,0.0,42.0,3565.0,7.0,False,4424,1,4,287,1,200,3644.0,False,10.0,False,False,True,False,False,True
4142,4426_01,1,30.0,0,0.0,0.0,0.0,0.0,0.0,True,4426,1,5,835,1,800,0.0,False,30.0,False,False,True,False,False,True
4143,4427_01,0,39.0,0,3.0,83.0,0.0,805.0,2983.0,False,4427,1,3,141,1,100,3874.0,True,30.0,False,True,False,True,False,False
4144,4427_02,0,31.0,0,0.0,46.0,0.0,209.0,2908.0,False,4427,2,3,141,1,100,3163.0,True,30.0,False,True,False,False,False,True
4145,4428_01,0,29.0,0,0.0,11417.0,12.0,795.0,402.0,True,4428,1,2,162,1,100,12626.0,False,20.0,False,True,False,True,False,False
4146,4429_01,0,16.0,0,546.0,90.0,23.0,513.0,0.0,False,4429,1,4,288,1,200,1172.0,False,10.0,False,False,True,False,False,True
4147,4430_01,0,18.0,0,0.0,2.0,1513.0,0.0,0.0,True,4430,1,5,836,1,800,1515.0,False,10.0,True,False,False,False,True,False
4148,4431_01,0,38.0,0,8.0,0.0,1414.0,10.0,3.0,False,4431,1,6,727,0,700,1435.0,False,30.0,True,False,False,True,False,False
4149,4432_01,1,50.0,0,0.0,0.0,0.0,0.0,0.0,False,4432,1,6,728,0,700,0.0,False,50.0,True,False,False,False,False,True
4150,4433_01,1,21.0,0,0.0,0.0,0.0,0.0,0.0,False,4433,1,6,729,0,700,0.0,False,20.0,True,False,False,False,True,False
4151,4436_01,1,22.0,0,0.0,0.0,0.0,0.0,0.0,True,4436,1,6,730,0,700,0.0,False,20.0,True,False,False,False,True,False
4152,4437_01,1,20.0,0,0.0,0.0,0.0,0.0,0.0,True,4437,1,6,725,1,700,0.0,False,20.0,True,False,False,False,False,True
4153,4438_01,0,36.0,0,721.0,0.0,471.0,0.0,0.0,False,4438,1,5,910,0,900,1192.0,False,30.0,False,False,True,False,False,True
4154,4440_01,0,23.0,0,233.67843137254903,282.0,0.0,0.0,71.0,True,4440,1,5,911,0,900,353.0,False,20.0,True,False,False,False,False,True
4155,4441_01,1,31.0,1,0.0,0.0,0.0,0.0,0.0,True,4441,1,1,144,0,100,0.0,True,30.0,False,True,False,True,False,False
4156,4441_02,1,39.0,0,0.0,0.0,0.0,0.0,0.0,True,4441,2,1,144,0,100,0.0,True,30.0,False,True,False,False,False,True
4157,4441_03,0,50.0,0,0.0,4558.0,0.0,1.0,267.0,True,4441,3,1,144,0,100,4826.0,True,50.0,False,True,False,True,False,False
4158,4444_01,0,40.0,0,0.0,901.0,0.0,0.0,89.0,False,4444,1,4,291,1,200,990.0,False,40.0,True,False,False,False,False,True
4159,4445_01,0,28.0,0,8.0,0.0,77.0,560.0,0.0,False,4445,1,5,912,0,900,645.0,False,20.0,True,False,False,False,False,True
4160,4446_01,0,38.0,0,2.0,114.0,771.0,3094.0,448.0,False,4446,1,1,175,1,100,4429.0,True,30.0,False,True,False,False,False,True
4161,4446_02,0,37.0,0,0.0,3603.0,33.0,7113.0,1.0,False,4446,2,1,175,1,100,10750.0,True,30.0,False,True,False,False,False,True
4162,4446_03,1,59.0,0,0.0,0.0,0.0,0.0,0.0,True,4446,3,1,175,1,100,0.0,True,50.0,False,True,False,True,False,False
4163,4446_04,0,41.0,0,35.0,6103.0,0.0,180.0,160.0,True,4446,4,1,175,1,100,6478.0,True,40.0,False,True,False,True,False,False
4164,4446_05,1,33.0,0,0.0,0.0,0.0,0.0,0.0,True,4446,5,1,175,1,100,0.0,True,30.0,False,True,False,False,False,True
4165,4447_01,1,54.0,0,0.0,0.0,0.0,0.0,0.0,True,4447,1,5,1672,1,1600,0.0,False,50.0,True,False,False,False,False,True
4166,4448_01,0,40.0,0,0.0,0.0,2414.0,0.0,0.0,True,4448,1,5,913,0,900,2414.0,False,40.0,True,False,False,False,False,True
4167,4449_01,0,43.0,0,130.0,0.0,870.0,31.0,26.0,True,4449,1,3,142,1,100,1057.0,False,40.0,False,False,True,False,False,True
4168,4450_01,1,26.0,0,0.0,0.0,0.0,0.0,0.0,True,4450,1,2,140,0,100,0.0,True,20.0,False,True,False,True,False,False
4169,4450_02,0,65.0,0,0.0,7194.0,0.0,6.0,305.7794871794872,True,4450,2,2,140,0,100,7200.0,True,60.0,False,True,False,True,False,False
4170,4450_03,1,22.0,0,0.0,0.0,0.0,0.0,0.0,True,4450,3,2,140,0,100,0.0,True,20.0,False,True,False,True,False,False
4171,4450_04,0,28.0,0,0.0,3627.0,0.0,31.0,3263.0,False,4450,4,2,140,0,100,6921.0,True,20.0,False,True,False,False,False,True
4172,4451_01,1,35.0,0,0.0,0.0,0.0,0.0,0.0,True,4451,1,5,914,0,900,0.0,False,30.0,False,True,False,False,False,True
4173,4452_01,1,30.0,0,0.0,0.0,0.0,0.0,0.0,True,4452,1,6,727,1,700,0.0,False,30.0,True,False,False,False,False,True
4174,4453_01,0,28.0,0,0.0,2560.0,0.0,134.0,307.0,False,4453,1,3,149,0,100,3001.0,False,20.0,False,True,False,False,False,True
4175,4456_01,0,23.0,0,0.0,10.0,159.0,244.32018479033405,125.0,True,4456,1,5,916,0,900,294.0,False,20.0,True,False,False,False,False,True
4176,4457_01,0,24.0,0,698.0,0.0,51.0,2.0,4.0,True,4457,1,5,917,0,900,755.0,False,20.0,True,False,False,False,False,True
4177,4459_01,1,16.0,0,0.0,0.0,0.0,0.0,0.0,True,4459,1,6,733,0,700,0.0,False,10.0,True,False,False,False,True,False
4178,4461_01,1,18.0,0,0.0,0.0,0.0,0.0,0.0,True,4461,1,5,838,1,800,0.0,False,10.0,False,False,True,False,False,True
4179,4462_01,0,20.0,0,399.0,77.0,311.0,0.0,16.0,False,4462,1,5,918,0,900,803.0,False,20.0,True,False,False,False,False,True
4180,4463_01,1,29.0,0,0.0,0.0,0.0,0.0,0.0,True,4463,1,1,145,0,100,0.0,True,20.0,False,True,False,False,True,False
4181,4463_02,1,29.0,0,0.0,0.0,0.0,0.0,0.0,True,4463,2,1,145,0,100,0.0,True,20.0,False,True,False,False,False,True
4182,4464_01,0,21.0,0,0.0,0.0,0.0,0.0,0.0,False,4464,1,6,728,1,700,0.0,False,20.0,True,False,False,False,False,True
4183,4465_01,1,2.0,0,0.0,0.0,0.0,0.0,0.0,False,4465,1,0,54,1,0,0.0,True,0.0,False,True,False,False,False,True
4184,4465_02,0,43.0,0,31.0,76.0,0.0,1353.0,1713.0,False,4465,2,0,54,1,0,3173.0,True,40.0,False,True,False,False,False,True
4185,4465_03,0,28.0,0,0.0,1883.0,0.0,1.0,4560.0,False,4465,3,0,54,1,0,6444.0,True,20.0,False,True,False,False,False,True
4186,4466_01,0,31.0,1,0.0,2461.0,0.0,51.0,2141.0,False,4466,1,0,40,0,0,4653.0,False,30.0,False,True,False,True,False,False
4187,4467_01,0,23.0,0,36.0,18.0,670.0,0.0,32.0,True,4467,1,5,919,0,900,756.0,False,20.0,True,False,False,False,False,True
4188,4469_01,1,26.0,0,0.0,0.0,0.0,0.0,0.0,True,4469,1,1,146,0,100,0.0,True,20.0,False,True,False,False,False,True
4189,4469_02,0,43.0,0,0.0,39.0,327.0,4643.0,85.0,False,4469,2,1,146,0,100,5094.0,True,40.0,False,True,False,True,False,False
4190,4470_01,0,28.0,0,1549.0,0.0,5.0,0.0,0.0,False,4470,1,5,839,1,800,1554.0,False,20.0,True,False,False,False,False,True
4191,4472_01,0,24.0,0,0.0,266.0,1455.0,59.0,0.0,False,4472,1,6,734,0,700,1780.0,True,20.0,True,False,False,False,True,False
4192,4472_02,0,27.0,0,110.0,0.0,638.0,0.0,0.0,False,4472,2,5,920,0,900,748.0,True,20.0,True,False,False,False,False,True
4193,4473_01,0,13.0,0,2244.0,31.0,507.0,0.0,142.0,False,4473,1,5,841,1,800,2924.0,True,10.0,False,False,True,True,False,False
4194,4473_02,0,27.0,0,994.0,0.0,26.0,1.0,0.0,False,4473,2,4,292,1,200,1021.0,True,20.0,False,False,True,False,False,True
4195,4474_01,1,2.0,0,0.0,0.0,0.0,0.0,0.0,True,4474,1,6,730,1,700,0.0,True,0.0,True,False,False,False,False,True
4196,4474_02,1,24.0,0,0.0,0.0,0.0,0.0,0.0,True,4474,2,6,730,1,700,0.0,True,20.0,True,False,False,False,False,True
4197,4474_03,1,2.0,0,0.0,0.0,0.0,0.0,0.0,True,4474,3,6,730,1,700,0.0,True,0.0,True,False,False,False,False,True
4198,4475_01,0,50.0,1,13.0,239.0,0.0,161.0,2355.0,False,4475,1,0,55,1,0,2768.0,True,50.0,False,True,False,False,False,True
4199,4475_02,1,27.0,0,0.0,0.0,0.0,0.0,0.0,True,4475,2,0,55,1,0,0.0,True,20.0,False,True,False,True,False,False
4200,4476_01,0,26.0,0,1170.0,0.0,0.0,187.0,100.0,False,4476,1,5,921,0,900,1457.0,False,20.0,True,False,False,False,False,True
4201,4477_01,0,31.0,0,23.0,0.0,0.0,437.26799758015727,17.0,False,4477,1,6,731,1,700,40.0,False,30.0,True,False,False,True,False,False
4202,4479_01,0,28.0,0,3559.0,0.0,193.1539281905439,13.0,2.0,False,4479,1,3,150,0,100,3574.0,False,20.0,False,False,True,False,False,True
4203,4482_01,0,4.0,0,0.0,0.0,0.0,0.0,0.0,False,4482,1,6,732,1,700,0.0,True,0.0,True,False,False,True,False,False
4204,4482_02,0,9.0,0,0.0,0.0,0.0,0.0,0.0,True,4482,2,6,732,1,700,0.0,True,0.0,True,False,False,False,False,True
4205,4482_03,0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,4482,3,6,732,1,700,0.0,True,0.0,True,False,False,False,False,True
4206,4482_04,1,35.0,0,0.0,0.0,0.0,0.0,0.0,False,4482,4,6,732,1,700,0.0,True,30.0,True,False,False,False,False,True
4207,4482_05,1,3.0,0,0.0,0.0,0.0,0.0,0.0,True,4482,5,6,732,1,700,0.0,True,0.0,True,False,False,False,False,True
4208,4483_01,0,25.0,0,1956.0,0.0,161.0,239.0,28.0,False,4483,1,3,151,0,100,2384.0,True,20.0,False,False,True,False,False,True
4209,4483_02,0,63.0,0,3087.0,0.0,60.0,2.0,0.0,False,4483,2,3,151,0,100,3149.0,True,60.0,False,False,True,False,False,True
4210,4485_01,1,34.0,0,0.0,0.0,0.0,0.0,0.0,True,4485,1,5,922,0,900,0.0,True,30.0,False,False,True,False,False,True
4211,4485_02,0,35.0,0,1219.0,0.0,1742.0,740.0,0.0,False,4485,2,5,922,0,900,3701.0,True,30.0,False,False,True,False,False,True
4212,4486_01,1,26.0,0,0.0,0.0,0.0,0.0,0.0,True,4486,1,6,733,1,700,0.0,False,20.0,True,False,False,False,False,True
4213,4487_01,0,39.0,0,0.0,3.0,0.0,802.0,49.0,False,4487,1,6,735,0,700,854.0,False,30.0,True,False,False,False,False,True
4214,4490_01,0,34.0,0,0.0,337.0,1339.0,92.0,264.0,False,4490,1,3,143,1,100,2032.0,False,30.0,False,True,False,True,False,False
4215,4491_01,0,36.0,0,0.0,1013.0,1.0,16.0,2825.0,False,4491,1,1,148,0,100,3855.0,False,30.0,False,True,False,False,False,True
4216,4492_01,1,46.0,0,0.0,0.0,0.0,0.0,0.0,True,4492,1,6,736,0,700,0.0,False,40.0,True,False,False,False,False,True
4217,4493_01,0,26.0,0,42.0,65.0,895.0,407.0,0.0,True,4493,1,5,845,1,800,1409.0,False,20.0,True,False,False,False,False,True
4218,4494_01,1,28.0,0,0.0,0.0,0.0,0.0,0.0,True,4494,1,5,846,1,800,0.0,False,20.0,False,False,True,False,False,True
4219,4496_01,0,20.0,0,0.0,3080.0,7.0,0.0,67.0,True,4496,1,5,924,0,900,3154.0,False,20.0,True,False,False,True,False,False
4220,4497_01,1,35.0,0,0.0,0.0,0.0,0.0,0.0,False,4497,1,6,737,0,700,0.0,False,30.0,True,False,False,False,False,True
4221,4498_01,0,11.0,0,0.0,0.0,0.0,0.0,0.0,False,4498,1,6,734,1,700,0.0,True,10.0,True,False,False,True,False,False
4222,4498_02,1,14.0,0,0.0,0.0,0.0,0.0,0.0,False,4498,2,6,734,1,700,0.0,True,10.0,True,False,False,False,True,False
4223,4498_03,1,4.0,0,0.0,0.0,0.0,0.0,0.0,True,4498,3,6,734,1,700,0.0,True,0.0,True,False,False,False,True,False
4224,4498_04,0,11.0,0,0.0,0.0,0.0,0.0,130.712319339298,False,4498,4,6,734,1,700,0.0,True,10.0,True,False,False,False,False,True
4225,4498_05,1,31.0,0,0.0,0.0,0.0,0.0,0.0,True,4498,5,6,734,1,700,0.0,True,30.0,True,False,False,False,False,True
4226,4498_06,0,15.0,0,0.0,893.0,0.0,0.0,0.0,True,4498,6,6,734,1,700,893.0,True,10.0,True,False,False,False,False,True
4227,4498_07,0,39.0,0,0.0,2.0,0.0,69.0,836.0,False,4498,7,6,734,1,700,907.0,True,30.0,True,False,False,False,False,True
4228,4498_08,0,7.0,0,0.0,0.0,0.0,0.0,0.0,False,4498,8,6,734,1,700,0.0,True,0.0,True,False,False,False,False,True
4229,4500_01,0,24.0,0,83.0,0.0,129.0,504.0,0.0,False,4500,1,5,847,1,800,716.0,False,20.0,True,False,False,False,False,True
4230,4501_01,1,22.0,0,0.0,0.0,0.0,0.0,0.0,True,4501,1,6,735,1,700,0.0,False,20.0,False,False,True,False,False,True
4231,4502_01,1,26.0,0,0.0,0.0,0.0,0.0,0.0,False,4502,1,4,281,0,200,0.0,False,20.0,False,False,True,False,False,True
4232,4505_01,0,53.0,0,0.0,864.0,49.0,39.0,2376.0,True,4505,1,2,165,1,100,3328.0,True,50.0,False,True,False,True,False,False
4233,4505_02,0,40.0,0,2.0,76.0,0.0,201.0,309.8692614770459,False,4505,2,2,165,1,100,279.0,True,40.0,False,True,False,False,False,True
4234,4506_01,0,19.0,0,160.0,0.0,889.0,0.0,0.0,False,4506,1,4,294,1,200,1049.0,False,10.0,False,False,True,False,False,True
4235,4508_01,0,54.0,0,433.0,0.0,867.0,19.0,1.0,False,4508,1,5,926,0,900,1320.0,True,50.0,False,False,True,True,False,False
4236,4508_02,0,21.0,0,572.0,584.0,128.0,14.0,0.0,False,4508,2,4,283,0,200,1298.0,True,20.0,False,False,True,False,False,True
4237,4508_03,0,25.0,0,1340.0,0.0,8.0,0.0,0.0,False,4508,3,5,926,0,900,1348.0,True,20.0,False,False,True,False,False,True
4238,4509_01,0,48.0,0,137.0,0.0,877.0,0.0,0.0,True,4509,1,4,295,1,200,1014.0,True,40.0,False,False,True,False,False,True
4239,4509_02,0,41.0,0,256.594246031746,0.0,1127.0,8.0,0.0,True,4509,2,3,144,1,100,1135.0,True,40.0,False,False,True,False,True,False
4240,4509_03,0,13.0,0,27.0,0.0,3246.0,0.0,0.0,True,4509,3,3,144,1,100,3273.0,True,10.0,False,False,True,False,False,True
4241,4510_01,0,57.0,0,0.0,0.0,0.0,0.0,0.0,True,4510,1,1,177,1,100,0.0,False,50.0,False,True,False,False,False,True
4242,4511_01,1,25.0,0,0.0,0.0,0.0,0.0,0.0,True,4511,1,1,178,1,100,0.0,True,20.0,False,True,False,False,False,True
4243,4511_02,1,48.0,0,0.0,0.0,0.0,0.0,0.0,True,4511,2,1,178,1,100,0.0,True,40.0,False,True,False,True,False,False
4244,4512_01,0,34.0,0,849.0,51.0,375.0,0.0,24.0,False,4512,1,4,296,1,200,1299.0,False,30.0,False,False,True,False,False,True
4245,4514_01,1,16.0,0,0.0,0.0,0.0,0.0,0.0,True,4514,1,6,736,1,700,0.0,False,10.0,True,False,False,False,False,True
4246,4515_01,0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,4515,1,6,739,0,700,0.0,True,0.0,True,False,False,False,False,True
4247,4515_02,0,15.0,0,6.0,1740.0,2184.0,0.0,0.0,True,4515,2,6,739,0,700,3930.0,True,10.0,True,False,False,True,False,False
4248,4516_01,0,37.0,0,426.0,0.0,2.0,194.0,308.0,False,4516,1,5,848,1,800,930.0,False,30.0,True,False,False,True,False,False
4249,4517_01,0,37.0,0,452.0,0.0,234.0,19.0,1290.0,False,4517,1,5,849,1,800,1995.0,False,30.0,True,False,False,False,False,True
4250,4518_01,0,49.0,0,820.0,1.0,690.0,292.0,13.0,False,4518,1,6,740,0,700,1816.0,False,40.0,True,False,False,False,False,True
4251,4521_01,0,18.0,0,1.0,1.0,0.0,0.0,746.0,False,4521,1,5,929,0,900,748.0,False,10.0,True,False,False,False,False,True
4252,4522_01,0,25.0,0,101.0,32.0,0.0,137.0,633.0,True,4522,1,5,850,1,800,903.0,False,20.0,True,False,False,False,False,True
4253,4524_01,0,24.0,0,0.0,116.0,2048.0,2.0,0.0,True,4524,1,5,930,0,900,2166.0,False,20.0,True,False,False,False,True,False
4254,4529_01,0,43.0,0,26.0,132.0,3.0,117.0,555.0,False,4529,1,6,738,1,700,833.0,False,40.0,True,False,False,True,False,False
4255,4530_01,0,20.0,0,9.0,0.0,157.0,525.0,0.0,False,4530,1,5,933,0,900,691.0,False,20.0,True,False,False,False,False,True
